Date,Open,High,Low,Close,Adj Close,Volume
2011-05-18,17860.000000,17980.000000,17720.000000,17860.000000,14039.385742,16579300
2011-05-19,17820.000000,17960.000000,17600.000000,17600.000000,13835.004883,19345200
2011-05-20,17700.000000,17740.000000,17600.000000,17640.000000,13866.448242,11069950
2011-05-23,17540.000000,17700.000000,17440.000000,17460.000000,13724.951172,14056000
2011-05-24,17440.000000,17680.000000,17300.000000,17300.000000,13599.183594,14488500
2011-05-25,17580.000000,17580.000000,17060.000000,17120.000000,13457.690430,16018050
2011-05-26,17360.000000,17600.000000,17300.000000,17580.000000,13819.287109,13968500
2011-05-27,17480.000000,17980.000000,17340.000000,17820.000000,14007.946289,21477600
2011-05-30,17900.000000,17900.000000,17520.000000,17680.000000,13897.892578,10293600
2011-05-31,17800.000000,18280.000000,17720.000000,18040.000000,14180.881836,23887550
2011-06-01,18040.000000,18240.000000,17900.000000,18220.000000,14322.373047,15678500
2011-06-02,17880.000000,17940.000000,17600.000000,17660.000000,13882.170898,16582950
2011-06-03,17800.000000,17800.000000,17540.000000,17700.000000,13913.616211,10067100
2011-06-07,17520.000000,17780.000000,17380.000000,17740.000000,13945.056641,15110100
2011-06-08,17700.000000,17800.000000,17500.000000,17540.000000,13787.841797,12938850
2011-06-09,17540.000000,17580.000000,17300.000000,17300.000000,13599.183594,21511200
2011-06-10,17400.000000,17480.000000,17020.000000,17020.000000,13379.078125,19586600
2011-06-13,16880.000000,17060.000000,16760.000000,17060.000000,13410.525391,15062450
2011-06-14,17020.000000,17460.000000,16960.000000,17260.000000,13567.736328,10642700
2011-06-15,17320.000000,17380.000000,17020.000000,17300.000000,13599.183594,13283100
2011-06-16,17060.000000,17160.000000,16880.000000,16960.000000,13331.914063,11940550
2011-06-17,17020.000000,17040.000000,16060.000000,16380.000000,12875.990234,36058100
2011-06-20,16260.000000,16280.000000,15900.000000,16000.000000,12577.278320,23580500
2011-06-21,16000.000000,16400.000000,15960.000000,16280.000000,12797.377930,18844400
2011-06-22,16480.000000,16660.000000,16440.000000,16520.000000,12986.039063,16530400
2011-06-23,16500.000000,16780.000000,16400.000000,16620.000000,13064.646484,13858400
2011-06-24,16420.000000,17080.000000,16420.000000,17040.000000,13394.797852,23453150
2011-06-27,16940.000000,16940.000000,16560.000000,16700.000000,13127.535156,15207250
2011-06-28,16800.000000,17060.000000,16620.000000,16640.000000,13080.371094,11950100
2011-06-29,16960.000000,16980.000000,16640.000000,16660.000000,13103.961914,10348200
2011-06-30,16660.000000,16700.000000,16420.000000,16520.000000,12993.848633,16408950
2011-07-01,16860.000000,17200.000000,16760.000000,17100.000000,13450.049805,22133050
2011-07-04,17400.000000,17660.000000,17380.000000,17560.000000,13811.865234,21439450
2011-07-05,17600.000000,17980.000000,17560.000000,17980.000000,14142.214844,21107200
2011-07-06,17860.000000,17960.000000,17740.000000,17960.000000,14126.485352,11215100
2011-07-07,17960.000000,17960.000000,17580.000000,17600.000000,13843.325195,17861200
2011-07-08,17600.000000,17760.000000,17460.000000,17700.000000,13921.982422,12070450
2011-07-11,17600.000000,17600.000000,17240.000000,17300.000000,13607.359375,15974500
2011-07-12,17200.000000,17220.000000,16920.000000,17000.000000,13371.390625,12397200
2011-07-13,16960.000000,17100.000000,16720.000000,16860.000000,13261.275391,16430600
2011-07-14,16700.000000,16700.000000,16460.000000,16620.000000,13072.502930,20363350
2011-07-15,16600.000000,16800.000000,16420.000000,16640.000000,13088.235352,13621800
2011-07-18,16560.000000,16600.000000,16220.000000,16260.000000,12789.343750,18189050
2011-07-19,16120.000000,16540.000000,16120.000000,16440.000000,12930.926758,14537100
2011-07-20,16800.000000,17080.000000,16780.000000,17020.000000,13387.121094,21079150
2011-07-21,16920.000000,17020.000000,16640.000000,16840.000000,13245.542969,10343550
2011-07-22,17000.000000,17120.000000,16840.000000,17000.000000,13371.390625,12179600
2011-07-25,17000.000000,17000.000000,16680.000000,16940.000000,13324.201172,9496800
2011-07-26,16860.000000,17020.000000,16800.000000,17000.000000,13371.390625,11259900
2011-07-27,16960.000000,16960.000000,16720.000000,16900.000000,13292.740234,10079450
2011-07-28,16560.000000,16800.000000,16520.000000,16740.000000,13166.887695,13623150
2011-07-29,16920.000000,17040.000000,16740.000000,16880.000000,13277.007813,15089150
2011-08-01,17100.000000,17500.000000,17100.000000,17400.000000,13686.014648,19432400
2011-08-02,17060.000000,17180.000000,17000.000000,17040.000000,13402.853516,13486550
2011-08-03,16800.000000,16880.000000,16480.000000,16660.000000,13103.961914,20417200
2011-08-04,16780.000000,16780.000000,16300.000000,16420.000000,12915.192383,17307750
2011-08-05,15840.000000,16100.000000,15780.000000,15780.000000,12411.798828,30392500
2011-08-08,15400.000000,15780.000000,15200.000000,15200.000000,11955.598633,30296350
2011-08-09,15000.000000,15060.000000,13920.000000,14480.000000,11389.282227,49299200
2011-08-10,15200.000000,15200.000000,14400.000000,14400.000000,11326.356445,49244500
2011-08-11,13760.000000,14500.000000,13760.000000,14160.000000,11137.582031,39580150
2011-08-12,14420.000000,14440.000000,14000.000000,14140.000000,11121.850586,33844600
2011-08-16,14700.000000,15000.000000,14520.000000,15000.000000,11798.288086,30042550
2011-08-17,15020.000000,15200.000000,14820.000000,15040.000000,11829.748047,14649850
2011-08-18,14960.000000,14980.000000,14060.000000,14180.000000,11153.314453,35336000
2011-08-19,13760.000000,13940.000000,13440.000000,13600.000000,10697.115234,28970600
2011-08-22,13680.000000,14040.000000,13660.000000,13820.000000,10870.155273,20900650
2011-08-23,14000.000000,14700.000000,13980.000000,14460.000000,11373.549805,24617300
2011-08-24,14480.000000,14700.000000,14000.000000,14160.000000,11137.582031,18508650
2011-08-25,14740.000000,14760.000000,14420.000000,14500.000000,11405.014648,19039800
2011-08-26,14340.000000,14680.000000,14340.000000,14520.000000,11420.743164,10612300
2011-08-29,14840.000000,14840.000000,14480.000000,14660.000000,11530.861328,13001850
2011-08-30,14820.000000,14960.000000,14720.000000,14840.000000,11672.440430,12629600
2011-08-31,14940.000000,14940.000000,14620.000000,14880.000000,11703.902344,14495500
2011-09-01,15180.000000,15760.000000,14880.000000,15420.000000,12128.640625,35833750
2011-09-02,15300.000000,15620.000000,15260.000000,15380.000000,12097.175781,12915400
2011-09-05,15100.000000,15120.000000,14600.000000,14620.000000,11499.395508,13853900
2011-09-06,14520.000000,14720.000000,14200.000000,14540.000000,11436.473633,13213350
2011-09-07,14660.000000,15560.000000,14660.000000,15460.000000,12160.103516,17512500
2011-09-08,15600.000000,16040.000000,15560.000000,15960.000000,12553.377930,28730500
2011-09-09,15700.000000,16240.000000,15540.000000,15600.000000,12270.218750,18082650
2011-09-14,15600.000000,15620.000000,14820.000000,15060.000000,11845.481445,27540950
2011-09-15,15680.000000,15680.000000,15300.000000,15420.000000,12128.640625,21318350
2011-09-16,15880.000000,16220.000000,15840.000000,15960.000000,12553.377930,23811100
2011-09-19,16000.000000,16280.000000,15760.000000,16160.000000,12710.690430,12327650
2011-09-20,16220.000000,16360.000000,15920.000000,16220.000000,12757.883789,13997500
2011-09-21,16380.000000,16560.000000,16020.000000,16260.000000,12789.343750,17063100
2011-09-22,15920.000000,16000.000000,15560.000000,15800.000000,12427.529297,15331100
2011-09-23,15280.000000,15600.000000,15020.000000,15160.000000,11924.136719,21822900
2011-09-26,15200.000000,15740.000000,15180.000000,15500.000000,12191.564453,24018800
2011-09-27,16100.000000,16100.000000,15820.000000,16080.000000,12647.764648,16526300
2011-09-28,16480.000000,16500.000000,15820.000000,16140.000000,12694.957031,24316950
2011-09-29,16080.000000,16960.000000,16080.000000,16740.000000,13166.887695,27675450
2011-09-30,16600.000000,16800.000000,16220.000000,16800.000000,13214.083008,25780600
2011-10-04,16100.000000,16640.000000,15920.000000,16560.000000,13025.308594,32895000
2011-10-05,16480.000000,17000.000000,16340.000000,16840.000000,13245.542969,32102800
2011-10-06,17480.000000,17580.000000,16840.000000,17100.000000,13450.049805,29969000
2011-10-07,17300.000000,17620.000000,17000.000000,17200.000000,13528.705078,26509200
2011-10-10,17560.000000,17700.000000,17440.000000,17480.000000,13748.939453,17246250
2011-10-11,17700.000000,17700.000000,17380.000000,17620.000000,13859.054688,22915500
2011-10-12,17440.000000,17980.000000,17400.000000,17960.000000,14126.485352,21528500
2011-10-13,17960.000000,17980.000000,17620.000000,17800.000000,14000.633789,16266150
2011-10-14,17420.000000,17880.000000,17420.000000,17720.000000,13937.709961,10850500
2011-10-17,17800.000000,17900.000000,17620.000000,17800.000000,14000.633789,10675550
2011-10-18,17500.000000,17860.000000,17420.000000,17660.000000,13890.519531,13844300
2011-10-19,17700.000000,17720.000000,17400.000000,17720.000000,13937.709961,10704100
2011-10-20,17720.000000,18400.000000,17660.000000,18140.000000,14268.065430,28436600
2011-10-21,18400.000000,18500.000000,18140.000000,18340.000000,14425.375000,23307000
2011-10-24,18260.000000,18860.000000,18220.000000,18820.000000,14802.917969,18769250
2011-10-25,18720.000000,19020.000000,18700.000000,18900.000000,14865.844727,18208000
2011-10-26,18660.000000,18920.000000,18540.000000,18680.000000,14692.798828,12504750
2011-10-27,18580.000000,18780.000000,18380.000000,18480.000000,14535.488281,17443050
2011-10-28,18560.000000,18920.000000,18540.000000,18900.000000,14865.844727,26884350
2011-10-31,18820.000000,19400.000000,18660.000000,19360.000000,15227.654297,23792400
2011-11-01,19360.000000,19980.000000,19240.000000,19800.000000,15573.744141,30983650
2011-11-02,19400.000000,19560.000000,19320.000000,19420.000000,15274.847656,28454600
2011-11-03,19240.000000,19420.000000,19160.000000,19340.000000,15211.927734,16408700
2011-11-04,19660.000000,20100.000000,19640.000000,20100.000000,15809.708984,26704800
2011-11-07,19920.000000,20000.000000,19720.000000,19860.000000,15620.934570,14018050
2011-11-08,19720.000000,19800.000000,19300.000000,19400.000000,15259.121094,17069900
2011-11-09,19400.000000,19760.000000,19320.000000,19700.000000,15495.090820,19304250
2011-11-10,19340.000000,19460.000000,18700.000000,18700.000000,14708.531250,31006050
2011-11-11,18900.000000,19680.000000,18600.000000,19660.000000,15463.621094,24246750
2011-11-14,19760.000000,20040.000000,19740.000000,19920.000000,15668.131836,14136050
2011-11-15,19720.000000,20000.000000,19600.000000,19920.000000,15668.131836,11737100
2011-11-16,19900.000000,20060.000000,19460.000000,19500.000000,15337.780273,16934350
2011-11-17,19640.000000,19840.000000,19220.000000,19600.000000,15416.429688,12943350
2011-11-18,19420.000000,19540.000000,19240.000000,19260.000000,15148.999023,16310300
2011-11-21,19020.000000,19200.000000,18840.000000,19000.000000,14944.498047,12791900
2011-11-22,19000.000000,19420.000000,18860.000000,19260.000000,15148.999023,12040600
2011-11-23,18960.000000,19200.000000,18700.000000,18700.000000,14708.531250,15335700
2011-11-24,18440.000000,19060.000000,18420.000000,18860.000000,14834.384766,13680750
2011-11-25,18580.000000,19060.000000,18580.000000,18940.000000,14897.305664,11689400
2011-11-28,19180.000000,19640.000000,19160.000000,19560.000000,15384.969727,15724000
2011-11-29,19800.000000,20100.000000,19720.000000,20100.000000,15809.708984,27588450
2011-11-30,20000.000000,20200.000000,19920.000000,20080.000000,15793.979492,19579400
2011-12-01,20700.000000,21600.000000,20580.000000,21480.000000,16895.146484,34717150
2011-12-02,21220.000000,21420.000000,20800.000000,21000.000000,16517.605469,21917950
2011-12-05,21380.000000,21460.000000,21160.000000,21320.000000,16769.300781,14848100
2011-12-06,21140.000000,21400.000000,20820.000000,20880.000000,16423.216797,14528550
2011-12-07,21000.000000,21360.000000,20820.000000,21120.000000,16611.994141,19746900
2011-12-08,21140.000000,21660.000000,20920.000000,21280.000000,16737.839844,25893000
2011-12-09,20980.000000,21480.000000,20740.000000,21060.000000,16564.796875,13804200
2011-12-12,21260.000000,21680.000000,21200.000000,21680.000000,17052.458984,12163550
2011-12-13,21480.000000,21500.000000,21000.000000,21000.000000,16517.605469,13210000
2011-12-14,20680.000000,20900.000000,20500.000000,20800.000000,16360.294922,21064350
2011-12-15,20580.000000,20720.000000,20300.000000,20300.000000,15967.013672,16963000
2011-12-16,20420.000000,20900.000000,20400.000000,20900.000000,16438.943359,12263200
2011-12-19,20900.000000,20900.000000,19680.000000,20140.000000,15841.167969,20485300
2011-12-20,20160.000000,20580.000000,20140.000000,20240.000000,15919.825195,13750300
2011-12-21,20700.000000,21140.000000,20620.000000,21140.000000,16627.718750,20402950
2011-12-22,20900.000000,21060.000000,20820.000000,21040.000000,16549.060547,10634550
2011-12-23,21120.000000,21480.000000,21120.000000,21360.000000,16800.759766,12299050
2011-12-26,21340.000000,21500.000000,21320.000000,21320.000000,16769.300781,6216250
2011-12-27,21360.000000,21600.000000,21060.000000,21460.000000,16879.421875,11133650
2011-12-28,21460.000000,21460.000000,21200.000000,21220.000000,16768.789063,11023850
2011-12-29,21240.000000,21540.000000,21140.000000,21160.000000,16721.369141,10923900
2012-01-02,21400.000000,21600.000000,21300.000000,21600.000000,17069.078125,13151350
2012-01-03,21860.000000,22100.000000,21840.000000,22100.000000,17464.193359,16927750
2012-01-04,22100.000000,22200.000000,21500.000000,21600.000000,17069.078125,17103700
2012-01-05,21460.000000,21580.000000,21100.000000,21100.000000,16673.958984,17298400
2012-01-06,21120.000000,21320.000000,20600.000000,20800.000000,16436.884766,18816250
2012-01-09,20800.000000,20820.000000,20300.000000,20320.000000,16057.575195,19283000
2012-01-10,20420.000000,20720.000000,20420.000000,20520.000000,16215.622070,20414800
2012-01-11,20340.000000,20480.000000,20280.000000,20420.000000,16136.595703,19110150
2012-01-12,20320.000000,20580.000000,20220.000000,20560.000000,16247.228516,18511000
2012-01-13,20560.000000,21000.000000,20520.000000,20920.000000,16531.714844,14630750
2012-01-16,20800.000000,20800.000000,20400.000000,20600.000000,16278.834961,11614950
2012-01-17,20820.000000,20960.000000,20480.000000,20720.000000,16373.666992,17084400
2012-01-18,21020.000000,21040.000000,20440.000000,20600.000000,16278.834961,15359650
2012-01-19,20760.000000,21440.000000,20740.000000,21440.000000,16942.640625,22385800
2012-01-20,21800.000000,22100.000000,21520.000000,22100.000000,17464.193359,25550800
2012-01-25,21840.000000,22500.000000,21840.000000,22280.000000,17606.435547,22751300
2012-01-26,22320.000000,22420.000000,21880.000000,22260.000000,17590.623047,17655150
2012-01-27,22400.000000,22500.000000,22220.000000,22500.000000,17780.287109,12741200
2012-01-30,22580.000000,22600.000000,22180.000000,22300.000000,17622.242188,16354450
2012-01-31,22100.000000,22400.000000,21780.000000,22140.000000,17495.800781,21731350
2012-02-01,22140.000000,22140.000000,21560.000000,21580.000000,17053.271484,22849650
2012-02-02,21720.000000,22080.000000,21360.000000,21600.000000,17069.078125,22402650
2012-02-03,21420.000000,21680.000000,21120.000000,21320.000000,16847.810547,17801400
2012-02-06,21680.000000,21820.000000,21320.000000,21480.000000,16974.246094,15837500
2012-02-07,21540.000000,21920.000000,21460.000000,21860.000000,17274.531250,11921950
2012-02-08,21980.000000,22000.000000,21680.000000,21840.000000,17258.728516,11809400
2012-02-09,21740.000000,21800.000000,21200.000000,21680.000000,17132.294922,24005850
2012-02-10,21680.000000,21680.000000,21220.000000,21240.000000,16784.595703,18579100
2012-02-13,21380.000000,21780.000000,21340.000000,21660.000000,17116.480469,16017250
2012-02-14,21680.000000,21780.000000,21480.000000,21600.000000,17069.078125,12317400
2012-02-15,21960.000000,22760.000000,21840.000000,22700.000000,17938.332031,28522350
2012-02-16,22600.000000,22800.000000,22420.000000,22700.000000,17938.332031,15411800
2012-02-17,23180.000000,23600.000000,23120.000000,23520.000000,18586.324219,17308450
2012-02-20,23560.000000,23880.000000,23320.000000,23500.000000,18570.519531,14814150
2012-02-21,23500.000000,23960.000000,23300.000000,23600.000000,18649.542969,10808250
2012-02-22,23640.000000,24000.000000,23440.000000,23940.000000,18918.222656,11779250
2012-02-23,23460.000000,23580.000000,23020.000000,23200.000000,18333.451172,23259200
2012-02-24,23060.000000,23720.000000,23060.000000,23600.000000,18649.542969,14240300
2012-02-27,23480.000000,23600.000000,23180.000000,23420.000000,18507.298828,8273300
2012-02-28,23920.000000,24000.000000,23620.000000,23700.000000,18728.568359,16648100
2012-02-29,23820.000000,24180.000000,23820.000000,24120.000000,19060.462891,17278300
2012-03-02,24300.000000,24340.000000,23580.000000,23640.000000,18681.156250,18023700
2012-03-05,23800.000000,23820.000000,23320.000000,23480.000000,18554.710938,11175250
2012-03-06,23580.000000,23860.000000,23340.000000,23600.000000,18649.542969,10572850
2012-03-07,23500.000000,23660.000000,23300.000000,23440.000000,18523.107422,11521550
2012-03-08,23600.000000,23720.000000,23300.000000,23600.000000,18649.542969,20270400
2012-03-09,23820.000000,24620.000000,23760.000000,24600.000000,19439.779297,18228800
2012-03-12,24480.000000,24520.000000,24200.000000,24200.000000,19123.687500,11826950
2012-03-13,24000.000000,24580.000000,24000.000000,24420.000000,19297.541016,11985550
2012-03-14,24600.000000,25100.000000,24600.000000,25000.000000,19755.876953,18279650
2012-03-15,25020.000000,25200.000000,24840.000000,25000.000000,19755.876953,14038800
2012-03-16,25200.000000,25340.000000,24760.000000,24760.000000,19566.214844,18070200
2012-03-19,24700.000000,25360.000000,24680.000000,25200.000000,19913.917969,11881850
2012-03-20,25340.000000,25540.000000,25200.000000,25340.000000,20024.552734,11935500
2012-03-21,25200.000000,25200.000000,24840.000000,24840.000000,19629.433594,12913550
2012-03-22,24700.000000,25260.000000,24700.000000,25160.000000,19882.304688,12675450
2012-03-23,24860.000000,25480.000000,24860.000000,25220.000000,19929.724609,10818600
2012-03-26,25360.000000,25500.000000,25220.000000,25500.000000,20150.994141,9237800
2012-03-27,25700.000000,26220.000000,25520.000000,26220.000000,20719.949219,14186350
2012-03-28,26000.000000,26160.000000,25900.000000,26040.000000,20577.714844,9914550
2012-03-29,25980.000000,25980.000000,25600.000000,25600.000000,20230.015625,11670000
2012-03-30,25400.000000,25600.000000,25140.000000,25500.000000,20150.994141,15281700
2012-04-02,25500.000000,25980.000000,25220.000000,25980.000000,20530.302734,12582950
2012-04-03,26400.000000,26780.000000,26040.000000,26700.000000,21099.269531,16507900
2012-04-04,26620.000000,27020.000000,26300.000000,26400.000000,20862.201172,14599350
2012-04-05,26040.000000,26700.000000,25940.000000,26600.000000,21020.246094,12921350
2012-04-06,26540.000000,26680.000000,26260.000000,26640.000000,21051.861328,10289650
2012-04-09,26400.000000,26600.000000,26120.000000,26340.000000,20814.781250,8572600
2012-04-10,26280.000000,26400.000000,26140.000000,26220.000000,20719.949219,11176100
2012-04-12,25660.000000,25980.000000,25360.000000,25460.000000,20119.382813,25240650
2012-04-13,25300.000000,25540.000000,25200.000000,25360.000000,20040.361328,35409200
2012-04-16,25460.000000,25520.000000,25000.000000,25180.000000,19898.119141,15222400
2012-04-17,25020.000000,25280.000000,24820.000000,24980.000000,19740.064453,14552300
2012-04-18,25540.000000,26040.000000,25380.000000,25860.000000,20435.478516,17253750
2012-04-19,25840.000000,26140.000000,25780.000000,26140.000000,20656.740234,13156400
2012-04-20,25880.000000,25940.000000,25560.000000,25640.000000,20261.626953,9900550
2012-04-23,25380.000000,25600.000000,25240.000000,25580.000000,20214.207031,8388400
2012-04-24,25300.000000,25720.000000,25240.000000,25660.000000,20277.431641,13238350
2012-04-25,26080.000000,26300.000000,25860.000000,26100.000000,20625.132813,13821600
2012-04-26,26400.000000,26800.000000,26340.000000,26800.000000,21178.292969,16479500
2012-04-27,27100.000000,27660.000000,27020.000000,27480.000000,21715.654297,15905350
2012-04-30,27900.000000,28180.000000,27540.000000,27800.000000,21968.533203,15757100
2012-05-02,28200.000000,28360.000000,27980.000000,28200.000000,22284.621094,18420750
2012-05-03,28040.000000,28200.000000,27960.000000,28020.000000,22142.376953,10327050
2012-05-04,27500.000000,27960.000000,26980.000000,27200.000000,21494.390625,20484300
2012-05-07,26840.000000,27060.000000,26500.000000,26840.000000,21209.900391,18908450
2012-05-08,26960.000000,27040.000000,26780.000000,26820.000000,21194.097656,12048600
2012-05-09,26700.000000,26960.000000,26480.000000,26620.000000,21036.054688,12661700
2012-05-10,26580.000000,26720.000000,26440.000000,26540.000000,20972.835938,13145000
2012-05-11,26300.000000,26460.000000,26060.000000,26060.000000,20593.519531,13626400
2012-05-14,26100.000000,26540.000000,26080.000000,26280.000000,20767.375000,15092100
2012-05-15,26080.000000,26400.000000,26000.000000,26220.000000,20719.949219,15558100
2012-05-16,25960.000000,26000.000000,24560.000000,24600.000000,19439.779297,38488900
2012-05-17,24600.000000,24860.000000,24020.000000,24460.000000,19329.142578,33041100
2012-05-18,24080.000000,24100.000000,23300.000000,23320.000000,18428.277344,30023750
2012-05-21,23880.000000,24320.000000,23800.000000,24180.000000,19107.882813,23702750
2012-05-22,25100.000000,25100.000000,24540.000000,24800.000000,19597.824219,23830550
2012-05-23,24800.000000,24800.000000,23900.000000,24420.000000,19297.541016,16157100
2012-05-24,24260.000000,24500.000000,23960.000000,24500.000000,19360.755859,15251250
2012-05-25,24660.000000,24920.000000,24460.000000,24500.000000,19360.755859,10164250
2012-05-29,24240.000000,24760.000000,24120.000000,24760.000000,19566.214844,10815350
2012-05-30,24760.000000,24800.000000,24300.000000,24520.000000,19376.556641,12653250
2012-05-31,24260.000000,24260.000000,23840.000000,24220.000000,19139.486328,22106900
2012-06-01,24260.000000,24740.000000,23980.000000,24660.000000,19487.193359,13554450
2012-06-04,23960.000000,24100.000000,23840.000000,23920.000000,18902.417969,18068750
2012-06-05,24020.000000,24180.000000,23860.000000,24060.000000,19013.052734,12848900
2012-06-07,24780.000000,25300.000000,24660.000000,25300.000000,19992.943359,20928350
2012-06-08,25500.000000,25500.000000,24900.000000,24940.000000,19708.458984,9956350
2012-06-11,25440.000000,25500.000000,25320.000000,25360.000000,20040.361328,9906200
2012-06-12,24920.000000,25200.000000,24900.000000,25100.000000,19834.902344,8805200
2012-06-13,25320.000000,25480.000000,25120.000000,25420.000000,20087.771484,9572600
2012-06-14,25380.000000,25420.000000,25120.000000,25220.000000,19929.724609,21995050
2012-06-15,25000.000000,25200.000000,24280.000000,24340.000000,19234.322266,30404200
2012-06-18,24800.000000,25140.000000,24680.000000,24860.000000,19645.236328,17608150
2012-06-19,24900.000000,24940.000000,24440.000000,24880.000000,19661.046875,14839400
2012-06-20,24980.000000,25300.000000,24900.000000,25040.000000,19787.478516,13237700
2012-06-21,24680.000000,24840.000000,24520.000000,24540.000000,19392.369141,12753750
2012-06-22,23780.000000,24040.000000,23600.000000,23640.000000,18681.156250,31294350
2012-06-25,23420.000000,23560.000000,22560.000000,22640.000000,17890.919922,41318100
2012-06-26,22660.000000,22980.000000,22580.000000,22780.000000,18001.554688,25283500
2012-06-27,22800.000000,23540.000000,22600.000000,23340.000000,18444.082031,23542000
2012-06-28,23340.000000,23600.000000,23060.000000,23360.000000,18467.798828,10398350
2012-06-29,23340.000000,24020.000000,23060.000000,24020.000000,18989.580078,18604450
2012-07-02,24160.000000,24180.000000,23420.000000,23480.000000,18562.669922,19106750
2012-07-03,23640.000000,23860.000000,23400.000000,23500.000000,18578.478516,15801550
2012-07-04,23640.000000,23940.000000,23560.000000,23820.000000,18831.458984,19158750
2012-07-05,23740.000000,23880.000000,23540.000000,23700.000000,18736.593750,9068550
2012-07-06,23880.000000,23880.000000,23060.000000,23220.000000,18357.117188,21158900
2012-07-09,22700.000000,22760.000000,22520.000000,22520.000000,17803.718750,21282300
2012-07-10,22700.000000,22840.000000,22420.000000,22540.000000,17819.533203,17720700
2012-07-11,22580.000000,22660.000000,22160.000000,22360.000000,17677.230469,18001300
2012-07-12,22420.000000,22520.000000,21820.000000,21820.000000,17250.314453,24858600
2012-07-13,21920.000000,22880.000000,21820.000000,22780.000000,18009.269531,27070750
2012-07-16,22900.000000,23100.000000,22660.000000,23040.000000,18214.814453,15261950
2012-07-17,22960.000000,23560.000000,22720.000000,23360.000000,18467.798828,15885300
2012-07-18,23580.000000,23700.000000,22760.000000,23080.000000,18246.435547,14618050
2012-07-19,23600.000000,24040.000000,23440.000000,23900.000000,18894.710938,24847100
2012-07-20,24040.000000,24060.000000,23820.000000,23820.000000,18831.458984,11992100
2012-07-23,23300.000000,23400.000000,23100.000000,23240.000000,18372.931641,12844350
2012-07-24,23300.000000,23500.000000,23180.000000,23400.000000,18499.419922,14598050
2012-07-25,23060.000000,23440.000000,22780.000000,23160.000000,18309.687500,13609850
2012-07-26,23380.000000,23480.000000,23200.000000,23440.000000,18531.044922,13654750
2012-07-27,23900.000000,24660.000000,23820.000000,24660.000000,19495.544922,26686200
2012-07-30,25200.000000,25560.000000,25020.000000,25500.000000,20159.628906,19113350
2012-07-31,25600.000000,26680.000000,25500.000000,26180.000000,20697.216797,33735650
2012-08-01,25840.000000,26300.000000,25660.000000,26000.000000,20554.910156,19039100
2012-08-02,26000.000000,26080.000000,25220.000000,25260.000000,19969.892578,15951250
2012-08-03,24800.000000,25340.000000,24760.000000,24860.000000,19653.660156,15582650
2012-08-06,25700.000000,26100.000000,25640.000000,25960.000000,20523.291016,12289150
2012-08-07,26060.000000,26080.000000,25680.000000,25880.000000,20460.046875,10258400
2012-08-08,26120.000000,26560.000000,26020.000000,26400.000000,20871.142578,19459150
2012-08-09,26420.000000,26960.000000,26360.000000,26800.000000,21187.371094,30612650
2012-08-10,26700.000000,26960.000000,26600.000000,26960.000000,21313.867188,14733250
2012-08-13,26840.000000,26940.000000,26460.000000,26500.000000,20950.197266,9891050
2012-08-14,26520.000000,27000.000000,26520.000000,26900.000000,21266.431641,14396850
2012-08-16,27080.000000,27100.000000,26760.000000,26900.000000,21266.431641,14824150
2012-08-17,26880.000000,26900.000000,25720.000000,25900.000000,20475.855469,27642800
2012-08-20,25400.000000,25660.000000,25100.000000,25660.000000,20286.117188,19944800
2012-08-21,25840.000000,26040.000000,25640.000000,25640.000000,20270.308594,15315200
2012-08-22,25380.000000,25620.000000,25140.000000,25280.000000,19985.697266,16031200
2012-08-23,25220.000000,25740.000000,24980.000000,25740.000000,20349.365234,13857750
2012-08-24,25400.000000,25740.000000,25280.000000,25500.000000,20159.628906,14077200
2012-08-27,23780.000000,24060.000000,23460.000000,23600.000000,18657.539063,63803450
2012-08-28,23720.000000,24180.000000,23600.000000,23900.000000,18894.710938,27767400
2012-08-29,24180.000000,24700.000000,24140.000000,24600.000000,19448.117188,23415550
2012-08-30,24560.000000,24580.000000,24040.000000,24300.000000,19210.945313,16211400
2012-08-31,24220.000000,24680.000000,24140.000000,24660.000000,19495.544922,20301300
2012-09-03,24400.000000,24700.000000,24020.000000,24360.000000,19258.373047,13903800
2012-09-04,24380.000000,24560.000000,24200.000000,24360.000000,19258.373047,9916550
2012-09-05,24100.000000,24240.000000,23780.000000,23780.000000,18799.843750,17381950
2012-09-06,24000.000000,24060.000000,23860.000000,23920.000000,18910.519531,12373750
2012-09-07,24600.000000,25020.000000,24400.000000,25000.000000,19764.345703,25512400
2012-09-10,25200.000000,25280.000000,25000.000000,25000.000000,19764.345703,15883700
2012-09-11,24800.000000,25300.000000,24640.000000,25120.000000,19859.208984,9890800
2012-09-12,25360.000000,25900.000000,25180.000000,25880.000000,20460.046875,18473250
2012-09-13,25980.000000,26100.000000,25620.000000,26020.000000,20570.728516,19489950
2012-09-14,26600.000000,26780.000000,26540.000000,26720.000000,21124.130859,24872500
2012-09-17,26720.000000,26720.000000,26240.000000,26300.000000,20792.085938,14896000
2012-09-18,26280.000000,26720.000000,26160.000000,26300.000000,20792.085938,11232300
2012-09-19,26120.000000,26460.000000,25960.000000,26280.000000,20776.275391,12114550
2012-09-20,25860.000000,26100.000000,25680.000000,25740.000000,20349.365234,14199800
2012-09-21,26000.000000,26140.000000,25900.000000,26040.000000,20586.531250,14913400
2012-09-24,26000.000000,26560.000000,25840.000000,26540.000000,20981.822266,13195450
